datetime,temperature,rain,wind,humidity,pressure
2025-09-29 00:00:00,7.6,0.0,7.4,91,1024.1
2025-09-29 01:00:00,7.1,0.0,9.3,91,1024.4
2025-09-29 02:00:00,6.7,0.0,9.3,93,1024.4
2025-09-29 03:00:00,6.4,0.0,9.3,93,1024.5
2025-09-29 04:00:00,6.1,0.0,9.3,92,1024.5
2025-09-29 05:00:00,5.9,0.0,7.4,94,1024.4
2025-09-29 06:00:00,5.5,0.0,7.4,94,1024.4
2025-09-29 07:00:00,5.4,0.0,7.4,95,1024.7
2025-09-29 08:00:00,6.1,0.0,5.5,94,1024.8
2025-09-29 09:00:00,7.4,0.0,5.5,92,1024.9
2025-09-29 10:00:00,9.2,0.0,5.5,88,1024.9
2025-09-29 11:00:00,11.8,0.0,7.4,78,1025.0
2025-09-29 12:00:00,13.2,0.0,7.4,73,1024.8
2025-09-29 13:00:00,13.9,0.0,7.4,69,1024.6
2025-09-29 14:00:00,14.4,0.0,7.4,67,1024.4
2025-09-29 15:00:00,14.4,0.0,9.3,67,1024.1
2025-09-29 16:00:00,14.3,0.0,7.4,67,1023.8
2025-09-29 17:00:00,14.2,0.0,5.5,67,1023.6
2025-09-29 18:00:00,13.4,0.0,5.5,71,1023.7
2025-09-29 19:00:00,12.5,0.0,5.5,76,1023.8
2025-09-29 20:00:00,11.8,0.0,5.5,80,1023.9
2025-09-29 21:00:00,11.6,0.0,5.5,80,1023.9
2025-09-29 22:00:00,10.9,0.0,7.4,84,1023.9
2025-09-29 23:00:00,10.2,0.0,7.4,87,1023.9
2025-09-30 00:00:00,9.7,0.0,7.4,89,1023.8
2025-09-30 01:00:00,9.4,0.0,7.4,89,1023.7
2025-09-30 02:00:00,9.4,0.0,7.4,88,1023.6
2025-09-30 03:00:00,9.4,0.0,7.4,87,1023.2
2025-09-30 04:00:00,9.4,0.0,7.4,87,1022.9
2025-09-30 05:00:00,9.3,0.0,7.4,87,1022.9
2025-09-30 06:00:00,9.4,0.0,5.5,87,1023.0
2025-09-30 07:00:00,9.5,0.0,5.5,89,1023.1
2025-09-30 08:00:00,10.0,0.0,5.5,90,1023.4
2025-09-30 09:00:00,11.0,0.0,5.5,89,1023.6
2025-09-30 10:00:00,12.4,0.0,7.4,85,1023.8
2025-09-30 11:00:00,13.9,0.0,9.3,81,1024.2
2025-09-30 12:00:00,14.9,0.0,11.1,77,1024.0
2025-09-30 13:00:00,15.6,0.0,11.1,74,1024.0
2025-09-30 14:00:00,16.1,0.0,13.0,71,1024.2
2025-09-30 15:00:00,16.3,0.0,13.0,70,1024.1
2025-09-30 16:00:00,16.4,0.0,13.0,71,1024.0
2025-09-30 17:00:00,16.3,0.0,13.0,70,1023.9
2025-09-30 18:00:00,15.4,0.0,11.1,74,1024.1
2025-09-30 19:00:00,14.4,0.0,9.3,78,1024.1
2025-09-30 20:00:00,14.1,0.0,7.4,80,1024.3
2025-09-30 21:00:00,14.0,0.0,7.4,79,1024.5
2025-09-30 22:00:00,13.7,0.0,7.4,81,1024.4
2025-09-30 23:00:00,13.1,0.0,7.4,82,1024.1
2025-10-01 00:00:00,13.0,0.0,7.4,82,1023.9
2025-10-01 01:00:00,13.0,0.0,9.3,82,1023.6
2025-10-01 02:00:00,12.9,0.0,9.3,84,1023.4
2025-10-01 03:00:00,13.0,0.0,9.3,84,1023.0
2025-10-01 04:00:00,13.0,0.7,9.3,84,1022.6
2025-10-01 05:00:00,13.2,0.3,11.1,85,1022.0
2025-10-01 06:00:00,13.2,0.3,9.3,87,1022.0
2025-10-01 07:00:00,13.4,0.4,11.1,88,1021.9
2025-10-01 08:00:00,13.6,0.7,11.1,90,1022.2
2025-10-01 09:00:00,13.5,0.7,11.1,92,1022.3
2025-10-01 10:00:00,13.6,0.7,13.0,94,1022.3
2025-10-01 11:00:00,13.7,0.7,13.0,96,1022.3
2025-10-01 12:00:00,13.9,0.7,13.0,96,1022.3
2025-10-01 13:00:00,14.3,0.7,14.8,94,1022.3
2025-10-01 14:00:00,14.6,0.4,16.7,93,1022.2
2025-10-01 15:00:00,15.0,0.4,16.7,91,1022.0
2025-10-01 16:00:00,15.5,0.4,16.7,89,1021.8
2025-10-01 17:00:00,15.3,0.4,18.5,88,1021.7
2025-10-01 18:00:00,15.1,0.4,16.7,89,1021.7
2025-10-01 19:00:00,14.5,0.3,14.8,92,1021.8
2025-10-01 20:00:00,14.5,0.7,13.0,91,1021.8
2025-10-01 21:00:00,14.5,0.0,13.0,91,1021.7
2025-10-01 22:00:00,14.5,0.0,13.0,90,1021.4
2025-10-01 23:00:00,14.7,0.0,13.0,88,1021.2
2025-10-02 00:00:00,14.5,0.0,11.1,88,1021.1
2025-10-02 01:00:00,14.4,0.0,11.1,87,1021.0
2025-10-02 02:00:00,14.4,0.0,11.1,85,1020.9
2025-10-02 03:00:00,14.3,0.0,11.1,84,1020.6
2025-10-02 04:00:00,14.2,0.0,11.1,84,1020.3
2025-10-02 05:00:00,14.1,0.0,13.0,85,1020.1
2025-10-02 06:00:00,14.0,0.0,11.1,84,1019.9
2025-10-02 07:00:00,13.9,0.0,11.1,84,1019.6
2025-10-02 08:00:00,14.0,0.0,11.1,84,1019.4
2025-10-02 09:00:00,14.1,0.0,11.1,86,1019.2
2025-10-02 10:00:00,14.5,0.0,11.1,85,1019.0
2025-10-02 11:00:00,15.0,0.0,13.0,86,1018.4
2025-10-02 12:00:00,15.6,0.0,14.8,83,1017.4
2025-10-02 13:00:00,16.0,0.0,16.7,80,1016.7
2025-10-02 14:00:00,16.5,0.0,18.5,78,1016.0
2025-10-02 15:00:00,16.8,0.0,18.5,76,1015.1
2025-10-02 16:00:00,17.0,0.0,18.5,74,1014.1
2025-10-02 17:00:00,16.8,0.0,18.5,74,1013.1
2025-10-02 18:00:00,16.5,0.0,18.5,74,1012.2
2025-10-02 19:00:00,15.0,0.0,18.5,81,1011.1
2025-10-02 20:00:00,15.0,0.3,16.7,79,1010.1
2025-10-02 21:00:00,14.9,0.6,18.5,79,1009.0
2025-10-02 22:00:00,14.9,0.9,18.5,79,1008.0
2025-10-02 23:00:00,14.4,0.7,20.4,84,1007.0
2025-10-03 00:00:00,14.6,0.8,22.2,84,1006.0
2025-10-03 01:00:00,14.6,0.8,24.1,86,1005.1
2025-10-03 02:00:00,14.6,0.4,25.9,86,1004.7
2025-10-03 03:00:00,14.8,0.3,24.1,86,1004.2
2025-10-03 04:00:00,14.8,0.3,22.2,86,1003.8
2025-10-03 05:00:00,14.5,0.5,20.4,84,1003.4
2025-10-03 06:00:00,14.6,0.0,18.5,83,1003.4
2025-10-03 07:00:00,14.5,0.0,16.7,82,1003.3
2025-10-03 08:00:00,14.6,0.0,13.0,83,1003.1
2025-10-03 09:00:00,14.8,0.0,14.8,83,1002.9
2025-10-03 10:00:00,15.3,0.0,14.8,80,1002.8
2025-10-03 11:00:00,15.3,0.1,14.8,81,1002.2
2025-10-03 12:00:00,15.3,0.1,16.7,80,1000.6
2025-10-03 13:00:00,14.8,0.2,20.4,84,999.2
2025-10-03 14:00:00,14.3,1.2,24.1,89,995.9
2025-10-03 15:00:00,14.4,1.4,27.8,91,992.3
2025-10-03 16:00:00,14.9,1.5,31.5,90,988.9
2025-10-03 17:00:00,15.8,1.4,35.2,89,986.2
2025-10-03 18:00:00,17.1,1.4,38.9,84,983.8
2025-10-03 19:00:00,16.8,1.3,40.8,81,981.6
2025-10-03 20:00:00,16.7,0.7,44.5,76,981.5
2025-10-03 21:00:00,16.3,0.6,46.3,71,982.0
2025-10-03 22:00:00,15.4,0.4,46.3,67,982.7
2025-10-03 23:00:00,14.6,0.3,46.3,67,981.9
2025-10-04 00:00:00,14.2,0.4,44.5,65,982.5
2025-10-04 01:00:00,13.8,0.4,42.6,64,983.1
2025-10-04 02:00:00,13.4,0.0,40.8,65,982.9
2025-10-04 03:00:00,13.1,0.0,40.8,66,982.5
2025-10-04 04:00:00,12.9,0.0,40.8,65,982.2
2025-10-04 05:00:00,12.6,0.0,37.0,64,982.1
2025-10-04 06:00:00,12.7,0.0,37.0,64,981.7
2025-10-04 07:00:00,12.8,0.0,35.2,65,981.3
2025-10-04 08:00:00,12.7,0.8,33.3,67,981.5
2025-10-04 09:00:00,12.6,0.0,31.5,69,982.4
2025-10-04 10:00:00,12.3,0.0,29.6,71,983.4
2025-10-04 11:00:00,12.6,0.0,27.8,71,984.0
2025-10-04 12:00:00,12.9,0.0,31.5,69,985.2
2025-10-04 13:00:00,13.0,0.0,31.5,67,986.4
2025-10-04 14:00:00,13.1,0.0,33.3,66,987.7
2025-10-04 15:00:00,13.0,0.0,33.3,66,988.8
2025-10-04 16:00:00,13.1,0.0,33.3,65,989.9
2025-10-04 17:00:00,12.9,0.0,33.3,65,990.8
2025-10-04 18:00:00,12.5,0.0,31.5,65,991.9
2025-10-04 19:00:00,12.2,0.0,31.5,67,992.7
2025-10-04 20:00:00,11.8,0.0,31.5,67,993.8
2025-10-04 21:00:00,11.6,0.0,29.6,68,994.7
2025-10-04 22:00:00,11.2,0.0,29.6,68,995.6
2025-10-04 23:00:00,10.9,0.0,29.6,68,996.3
2025-10-05 00:00:00,11.1,0.0,29.6,66,997.2
2025-10-05 01:00:00,11.2,0.0,29.6,65,998.0
2025-10-05 02:00:00,11.2,0.0,29.6,66,998.5
2025-10-05 03:00:00,11.3,0.0,29.6,65,999.6
2025-10-05 04:00:00,11.3,0.0,27.8,63,1000.7
2025-10-05 05:00:00,11.1,0.0,27.8,63,1001.6
2025-10-05 06:00:00,11.0,0.0,25.9,64,1002.3
2025-10-05 07:00:00,10.8,0.0,25.9,65,1003.4
2025-10-05 08:00:00,10.7,0.0,24.1,68,1004.8
2025-10-05 09:00:00,10.8,0.0,24.1,70,1006.0
2025-10-05 10:00:00,12.0,0.0,25.9,65,1007.2
2025-10-05 11:00:00,13.1,0.0,27.8,59,1008.3
2025-10-05 12:00:00,14.0,0.0,29.6,57,1009.2
2025-10-05 13:00:00,14.2,0.0,29.6,56,1009.9
2025-10-05 14:00:00,14.2,0.0,29.6,58,1010.8
2025-10-05 15:00:00,14.0,0.0,27.8,61,1011.7
2025-10-05 16:00:00,14.2,0.0,25.9,63,1012.6
2025-10-05 17:00:00,14.0,0.0,24.1,66,1012.9
2025-10-05 18:00:00,13.8,0.0,22.2,69,1013.7
2025-10-05 19:00:00,13.4,0.0,20.4,73,1014.3
2025-10-05 20:00:00,13.3,0.0,20.4,74,1014.7
2025-10-05 21:00:00,13.4,0.0,18.5,75,1015.1
2025-10-05 22:00:00,13.3,0.0,18.5,76,1015.3
2025-10-05 23:00:00,13.0,0.0,18.5,78,1015.6
2025-10-06 00:00:00,13.1,0.3,16.7,79,1015.7
2025-10-06 01:00:00,13.0,0.4,16.7,80,1015.8
2025-10-06 02:00:00,12.9,0.5,16.7,83,1015.9
2025-10-06 03:00:00,13.0,0.5,18.5,83,1016.3
2025-10-06 04:00:00,13.2,0.5,18.5,82,1016.4
2025-10-06 05:00:00,13.1,0.9,18.5,82,1016.0
2025-10-06 06:00:00,13.5,0.0,18.5,83,1016.3
2025-10-06 07:00:00,13.6,0.0,18.5,84,1016.4
2025-10-06 08:00:00,14.2,0.0,16.7,83,1016.8
2025-10-06 09:00:00,14.7,0.0,16.7,83,1017.3
2025-10-06 10:00:00,15.5,0.0,18.5,81,1017.5
2025-10-06 11:00:00,16.3,0.0,22.2,81,1017.7
2025-10-06 12:00:00,16.7,0.0,22.2,79,1018.0
2025-10-06 13:00:00,16.8,0.0,22.2,79,1018.4
2025-10-06 14:00:00,17.0,0.0,22.2,79,1018.6
2025-10-06 15:00:00,17.0,0.0,22.2,79,1018.6
2025-10-06 16:00:00,16.9,0.0,22.2,80,1018.7
2025-10-06 17:00:00,17.0,0.0,20.4,77,1018.7
2025-10-06 18:00:00,16.0,0.0,18.5,78,1019.0
2025-10-06 19:00:00,15.6,0.0,16.7,80,1019.0
2025-10-06 20:00:00,15.2,0.2,16.7,80,1018.8
2025-10-06 21:00:00,15.0,0.2,16.7,81,1018.7
2025-10-06 22:00:00,14.9,0.2,16.7,80,1018.6
2025-10-06 23:00:00,14.8,0.0,16.7,80,1018.3
2025-10-07 00:00:00,14.6,0.0,16.7,81,1018.0
2025-10-07 01:00:00,14.4,0.0,16.7,79,1017.8
2025-10-07 02:00:00,14.3,0.0,16.7,77,1017.5
2025-10-07 03:00:00,14.3,0.0,16.7,77,1017.3
2025-10-07 04:00:00,14.3,0.0,16.7,76,1017.1
2025-10-07 05:00:00,13.6,0.0,18.5,78,1016.8
2025-10-07 06:00:00,13.6,0.0,18.5,77,1017.0
2025-10-07 07:00:00,13.7,0.0,18.5,77,1017.3
2025-10-07 08:00:00,14.1,0.0,16.7,76,1017.6
2025-10-07 09:00:00,14.7,0.0,16.7,78,1017.8
2025-10-07 10:00:00,15.2,0.0,16.7,77,1018.0
2025-10-07 11:00:00,15.4,0.0,18.5,78,1018.3
2025-10-07 12:00:00,15.7,0.0,18.5,78,1018.3
2025-10-07 13:00:00,15.8,0.0,20.4,78,1018.3
2025-10-07 14:00:00,15.8,0.0,20.4,79,1018.2
2025-10-07 15:00:00,15.7,0.0,20.4,81,1018.0
2025-10-07 16:00:00,15.6,0.0,18.5,81,1018.0
2025-10-07 17:00:00,15.3,0.0,16.7,82,1018.0
2025-10-07 18:00:00,14.7,0.0,13.0,84,1018.2
2025-10-07 19:00:00,14.0,0.0,13.0,88,1018.5
2025-10-07 20:00:00,13.8,0.0,11.1,86,1018.9
2025-10-07 21:00:00,13.6,0.0,11.1,84,1019.3
2025-10-07 22:00:00,12.7,0.0,11.1,83,1019.8
2025-10-07 23:00:00,11.8,0.0,9.3,85,1020.2
2025-10-08 00:00:00,10.8,0.0,9.3,85,1020.3
2025-10-08 01:00:00,9.9,0.0,9.3,84,1020.5
2025-10-08 02:00:00,9.2,0.0,9.3,83,1020.6
2025-10-08 03:00:00,8.5,0.0,9.3,86,1020.6
2025-10-08 04:00:00,8.1,0.0,9.3,84,1020.6
2025-10-08 05:00:00,7.9,0.0,9.3,83,1020.7
2025-10-08 06:00:00,7.6,0.0,9.3,84,1020.8
2025-10-08 07:00:00,8.0,0.0,9.3,83,1021.0
2025-10-08 08:00:00,8.2,0.0,9.3,85,1021.3
2025-10-08 09:00:00,8.9,0.0,9.3,84,1021.3
2025-10-08 10:00:00,10.1,0.0,13.0,82,1021.4
2025-10-08 11:00:00,11.6,0.0,14.8,77,1021.3
2025-10-08 12:00:00,12.7,0.0,16.7,73,1021.2
2025-10-08 13:00:00,13.7,0.0,18.5,69,1021.1
2025-10-08 14:00:00,14.4,0.0,20.4,66,1020.9
2025-10-08 15:00:00,14.2,0.0,20.4,68,1020.8
2025-10-08 16:00:00,14.1,0.0,18.5,69,1020.7
2025-10-08 17:00:00,13.7,0.0,18.5,72,1021.0
2025-10-08 18:00:00,13.1,0.0,14.8,75,1021.3
2025-10-08 19:00:00,12.9,0.0,14.8,77,1021.7
2025-10-08 20:00:00,12.7,0.0,14.8,77,1021.9
2025-10-08 21:00:00,12.6,0.0,14.8,79,1021.9
2025-10-08 22:00:00,12.5,0.0,14.8,80,1021.9
2025-10-08 23:00:00,12.3,0.0,14.8,81,1022.1
2025-10-09 00:00:00,12.3,0.0,14.8,82,1022.1
2025-10-09 01:00:00,12.5,0.0,14.8,81,1022.0
2025-10-09 02:00:00,12.3,0.0,14.8,82,1021.8
2025-10-09 03:00:00,12.8,0.0,14.8,79,1021.6
2025-10-09 04:00:00,12.9,0.0,16.7,79,1021.3
2025-10-09 05:00:00,12.8,0.0,16.7,80,1021.6
2025-10-09 06:00:00,12.9,0.0,16.7,80,1021.8
2025-10-09 07:00:00,13.1,0.0,16.7,79,1022.3
2025-10-09 08:00:00,13.2,0.0,14.8,80,1022.5
2025-10-09 09:00:00,13.6,0.0,14.8,81,1022.7
2025-10-09 10:00:00,14.0,0.0,18.5,81,1023.0
2025-10-09 11:00:00,14.7,0.0,20.4,78,1023.0
2025-10-09 12:00:00,15.4,0.0,22.2,76,1023.2
2025-10-09 13:00:00,15.9,0.0,24.1,74,1023.6
2025-10-09 14:00:00,16.4,0.0,25.9,71,1024.0
2025-10-09 15:00:00,16.2,0.0,24.1,71,1024.3
2025-10-09 16:00:00,16.0,0.0,24.1,72,1024.6
2025-10-09 17:00:00,15.5,0.0,22.2,74,1025.2
2025-10-09 18:00:00,15.3,0.0,20.4,72,1025.7
2025-10-09 19:00:00,14.3,0.0,16.7,76,1026.5
2025-10-09 20:00:00,14.0,0.0,16.7,79,1027.1
2025-10-09 21:00:00,13.8,0.0,14.8,80,1027.3
2025-10-09 22:00:00,13.6,0.0,14.8,82,1027.8
2025-10-09 23:00:00,13.4,0.0,14.8,82,1028.3
2025-10-10 00:00:00,13.0,0.0,14.8,83,1028.5
2025-10-10 01:00:00,12.8,0.0,14.8,83,1028.5
2025-10-10 02:00:00,12.3,0.0,13.0,84,1028.8
2025-10-10 03:00:00,12.3,0.0,13.0,84,1028.9
2025-10-10 04:00:00,12.3,0.0,13.0,84,1028.9
2025-10-10 05:00:00,11.9,0.0,13.0,85,1029.0
2025-10-10 06:00:00,11.9,0.0,13.0,85,1029.0
2025-10-10 07:00:00,11.8,0.0,13.0,86,1029.5
2025-10-10 08:00:00,12.0,0.0,13.0,86,1029.8
2025-10-10 09:00:00,12.2,0.0,13.0,88,1030.4
2025-10-10 10:00:00,12.9,0.0,13.0,85,1031.1
2025-10-10 11:00:00,13.9,0.0,14.8,81,1031.1
2025-10-10 12:00:00,14.4,0.0,18.5,76,1031.2
2025-10-10 13:00:00,15.0,0.0,18.5,72,1031.3
2025-10-10 14:00:00,15.1,0.0,18.5,70,1031.6
2025-10-10 15:00:00,15.1,0.0,18.5,69,1031.5
2025-10-10 16:00:00,14.8,0.0,18.5,69,1031.5
2025-10-10 17:00:00,14.1,0.0,16.7,71,1031.7
2025-10-10 18:00:00,13.6,0.0,14.8,73,1031.8
2025-10-10 19:00:00,11.9,0.0,13.0,78,1032.0
2025-10-10 20:00:00,11.7,0.0,13.0,79,1032.4
2025-10-10 21:00:00,11.3,0.0,13.0,80,1032.4
2025-10-10 22:00:00,10.7,0.0,13.0,83,1032.6
2025-10-10 23:00:00,10.3,0.0,11.1,85,1032.7
2025-10-11 00:00:00,10.3,0.0,13.0,83,1032.6
2025-10-11 01:00:00,10.4,0.0,11.1,82,1032.7
2025-10-11 02:00:00,10.1,0.0,11.1,83,1032.7
2025-10-11 03:00:00,9.9,0.0,11.1,83,1032.7
2025-10-11 04:00:00,9.5,0.0,11.1,86,1032.6
2025-10-11 05:00:00,8.6,0.0,11.1,83,1033.4
2025-10-11 06:00:00,8.4,0.0,11.1,85,1033.4
2025-10-11 07:00:00,8.2,0.0,11.1,87,1033.6
2025-10-11 08:00:00,8.4,0.0,9.3,88,1033.8
2025-10-11 09:00:00,9.3,0.0,9.3,87,1034.2
2025-10-11 10:00:00,10.4,0.0,9.3,85,1034.5
2025-10-11 11:00:00,11.8,0.0,9.3,80,1034.3
2025-10-11 12:00:00,13.1,0.0,11.1,77,1034.1
2025-10-11 13:00:00,14.3,0.0,9.3,73,1033.9
2025-10-11 14:00:00,15.2,0.0,11.1,70,1033.7
2025-10-11 15:00:00,15.5,0.0,9.3,70,1033.5
2025-10-11 16:00:00,15.3,0.0,9.3,72,1033.5
2025-10-11 17:00:00,14.8,0.0,7.4,73,1033.4
2025-10-11 18:00:00,13.9,0.0,7.4,78,1033.5
2025-10-11 19:00:00,13.0,0.0,7.4,80,1033.7
2025-10-11 20:00:00,11.8,0.0,7.4,85,1033.7
2025-10-11 21:00:00,10.8,0.0,7.4,90,1034.0
2025-10-11 22:00:00,10.0,0.0,9.3,92,1034.0
2025-10-11 23:00:00,9.1,0.0,9.3,95,1033.8
2025-10-12 00:00:00,8.6,0.0,9.3,95,1033.8
2025-10-12 01:00:00,8.0,0.0,9.3,97,1033.7
2025-10-12 02:00:00,7.6,0.0,9.3,98,1033.4
2025-10-12 03:00:00,7.2,0.0,9.3,97,1033.1
2025-10-12 04:00:00,6.9,0.0,9.3,98,1033.0
2025-10-12 05:00:00,7.1,0.0,9.3,94,1032.6
2025-10-12 06:00:00,6.8,0.0,7.4,92,1032.7
2025-10-12 07:00:00,6.6,0.0,7.4,94,1032.9
2025-10-12 08:00:00,7.1,0.0,5.5,94,1033.2
2025-10-12 09:00:00,8.2,0.0,5.5,93,1033.5
2025-10-12 10:00:00,9.7,0.0,5.5,88,1033.6
2025-10-12 11:00:00,12.3,0.0,5.5,81,1033.5
2025-10-12 12:00:00,13.6,0.0,5.5,78,1033.1
2025-10-12 13:00:00,14.8,0.0,5.5,72,1032.7
2025-10-12 14:00:00,15.6,0.0,5.5,70,1032.5
2025-10-12 15:00:00,15.8,0.0,7.4,71,1032.3
2025-10-12 16:00:00,15.5,0.0,7.4,73,1032.1
2025-10-12 17:00:00,15.1,0.0,7.4,72,1031.7
2025-10-12 18:00:00,13.7,0.0,7.4,78,1031.9
2025-10-12 19:00:00,12.3,0.0,5.5,88,1032.1
2025-10-12 20:00:00,11.6,0.0,5.5,91,1032.2
2025-10-12 21:00:00,11.0,0.0,7.4,93,1032.2
2025-10-12 22:00:00,10.5,0.0,7.4,95,1032.3
2025-10-12 23:00:00,10.1,0.0,5.5,94,1032.3
2025-10-13 00:00:00,9.8,0.0,5.5,96,1032.2
2025-10-13 01:00:00,9.7,0.0,7.4,95,1032.2
2025-10-13 02:00:00,9.6,0.0,7.4,95,1032.0
2025-10-13 03:00:00,9.5,0.0,7.4,95,1031.8
2025-10-13 04:00:00,9.6,0.0,7.4,94,1031.6
2025-10-13 05:00:00,9.7,0.0,5.5,93,1031.4
2025-10-13 06:00:00,9.7,0.0,5.5,95,1031.3
2025-10-13 07:00:00,9.4,0.0,5.5,97,1031.2
2025-10-13 08:00:00,9.6,0.0,5.5,99,1031.3
2025-10-13 09:00:00,9.8,0.0,5.5,100,1031.4
2025-10-13 10:00:00,10.6,0.0,5.5,100,1031.6
2025-10-13 11:00:00,12.3,0.0,5.5,96,1031.5
2025-10-13 12:00:00,13.1,0.0,7.4,91,1031.4
2025-10-13 13:00:00,13.8,0.0,7.4,87,1031.4
2025-10-13 14:00:00,14.5,0.0,7.4,82,1031.2
2025-10-13 15:00:00,14.9,0.0,7.4,80,1030.9
2025-10-13 16:00:00,14.9,0.0,5.5,79,1030.6
2025-10-13 17:00:00,14.9,0.0,5.5,77,1030.3
2025-10-13 18:00:00,13.8,0.0,5.5,81,1030.5
2025-10-13 19:00:00,12.4,0.0,5.5,88,1030.6
2025-10-13 20:00:00,11.8,0.0,5.5,89,1030.7
2025-10-13 21:00:00,11.0,0.0,7.4,92,1030.9
2025-10-13 22:00:00,10.3,0.0,7.4,94,1031.2
2025-10-13 23:00:00,9.7,0.0,7.4,97,1031.2
2025-10-14 00:00:00,9.2,0.0,7.4,99,1031.1
2025-10-14 01:00:00,8.8,0.0,9.3,99,1031.1
2025-10-14 02:00:00,8.8,0.0,9.3,95,1031.2
2025-10-14 03:00:00,8.6,0.0,9.3,95,1031.1
2025-10-14 04:00:00,8.5,0.0,9.3,93,1031.1
2025-10-14 05:00:00,7.7,0.0,7.4,98,1031.0
2025-10-14 06:00:00,7.4,0.0,7.4,100,1031.1
2025-10-14 07:00:00,7.5,0.0,7.4,100,1031.2
2025-10-14 08:00:00,7.3,0.0,7.4,99,1031.5
2025-10-14 09:00:00,8.0,0.0,7.4,97,1031.8
2025-10-14 10:00:00,9.2,0.0,7.4,92,1032.1
2025-10-14 11:00:00,11.4,0.0,5.5,87,1032.3
2025-10-14 12:00:00,12.2,0.0,5.5,82,1032.1
2025-10-14 13:00:00,12.7,0.0,7.4,80,1032.0
2025-10-14 14:00:00,13.1,0.0,7.4,77,1031.9
2025-10-14 15:00:00,13.1,0.0,7.4,76,1031.7
2025-10-14 16:00:00,13.2,0.0,7.4,75,1031.5
2025-10-14 17:00:00,12.8,0.0,5.5,77,1031.5
2025-10-14 18:00:00,12.1,0.0,5.5,79,1031.7
2025-10-14 19:00:00,11.3,0.0,5.5,85,1031.8
2025-10-14 20:00:00,10.6,0.0,5.5,88,1032.0
2025-10-14 21:00:00,10.1,0.0,7.4,92,1032.1
2025-10-14 22:00:00,9.9,0.0,7.4,92,1032.1
2025-10-14 23:00:00,9.3,0.0,7.4,92,1032.2
2025-10-15 00:00:00,9.3,0.0,7.4,92,1032.2
2025-10-15 01:00:00,9.1,0.0,7.4,91,1032.2
2025-10-15 02:00:00,9.0,0.0,7.4,90,1032.2
2025-10-15 03:00:00,8.7,0.0,7.4,91,1032.1
2025-10-15 04:00:00,8.5,0.0,7.4,90,1032.1
2025-10-15 05:00:00,8.1,0.0,7.4,92,1031.9
2025-10-15 06:00:00,7.7,0.0,9.3,93,1031.9
2025-10-15 07:00:00,7.4,0.0,9.3,93,1031.8
2025-10-15 08:00:00,7.4,0.0,7.4,93,1031.9
2025-10-15 09:00:00,7.7,0.0,7.4,94,1032.1
2025-10-15 10:00:00,8.8,0.0,7.4,89,1032.2
2025-10-15 11:00:00,10.7,0.0,7.4,83,1032.2
2025-10-15 12:00:00,11.7,0.0,5.5,78,1032.1
2025-10-15 13:00:00,12.3,0.0,5.5,75,1031.7
2025-10-15 14:00:00,12.8,0.0,7.4,73,1031.4
2025-10-15 15:00:00,13.0,0.0,5.5,71,1031.0
2025-10-15 16:00:00,12.9,0.0,5.5,72,1030.7
2025-10-15 17:00:00,12.7,0.0,5.5,74,1030.4
2025-10-15 18:00:00,11.7,0.0,5.5,79,1030.6
2025-10-15 19:00:00,10.8,0.0,5.5,84,1030.5
2025-10-15 20:00:00,9.8,0.0,5.5,89,1030.6
2025-10-15 21:00:00,9.2,0.0,5.5,91,1030.6
2025-10-15 22:00:00,8.5,0.0,7.4,93,1030.7
2025-10-15 23:00:00,7.7,0.0,7.4,95,1030.4
2025-10-16 00:00:00,7.2,0.0,7.4,94,1030.2
2025-10-16 01:00:00,6.6,0.0,7.4,95,1030.0
2025-10-16 02:00:00,6.1,0.0,9.3,96,1029.8
2025-10-16 03:00:00,5.6,0.0,9.3,96,1029.6
2025-10-16 04:00:00,5.1,0.0,9.3,96,1029.4
2025-10-16 05:00:00,4.8,0.0,9.3,97,1029.0
2025-10-16 06:00:00,4.4,0.0,9.3,97,1029.0
2025-10-16 07:00:00,4.5,0.0,9.3,95,1029.0
2025-10-16 08:00:00,4.6,0.0,7.4,97,1029.0
2025-10-16 09:00:00,5.2,0.0,7.4,97,1029.1
2025-10-16 10:00:00,6.8,0.0,7.4,92,1029.2
2025-10-16 11:00:00,9.1,0.0,9.3,85,1029.2
2025-10-16 12:00:00,10.2,0.0,9.3,79,1028.8
2025-10-16 13:00:00,10.9,0.0,7.4,76,1028.4
2025-10-16 14:00:00,11.5,0.0,9.3,74,1028.1
2025-10-16 15:00:00,11.8,0.0,7.4,72,1027.7
2025-10-16 16:00:00,11.9,0.0,7.4,72,1027.5
2025-10-16 17:00:00,11.3,0.0,5.5,74,1027.5
2025-10-16 18:00:00,10.5,0.0,5.5,77,1027.7
2025-10-16 19:00:00,9.7,0.0,5.5,82,1027.9
2025-10-16 20:00:00,9.2,0.0,5.5,84,1027.9
2025-10-16 21:00:00,8.5,0.0,7.4,87,1027.9
2025-10-16 22:00:00,8.0,0.0,7.4,89,1028.1
2025-10-16 23:00:00,7.5,0.0,7.4,90,1027.8
2025-10-17 00:00:00,7.3,0.0,7.4,90,1027.7
2025-10-17 01:00:00,6.9,0.0,7.4,91,1027.6
2025-10-17 02:00:00,6.6,0.0,7.4,92,1027.4
2025-10-17 03:00:00,6.3,0.0,9.3,93,1027.2
2025-10-17 04:00:00,6.1,0.0,7.4,93,1027.0
2025-10-17 05:00:00,6.0,0.0,7.4,94,1026.7
